0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.6519978642463684,0.2630227208137512,-0.26162898540496826,0.9895455837249756,0.6567357182502747,0.2525157332420349,-0.2511865794658661,0.9937075972557068,0.6598246693611145,0.2521231770515442,-0.2512642741203308,0.9944471716880798,0.6629519462585449,0.25186097621917725,-0.2513582110404968,0.994558572769165,0.6487279534339905,0.2534470558166504,-0.24796490371227264,0.9917848706245422,0.6464440226554871,0.25362280011177063,-0.2479211390018463,0.9920614957809448,0.6442036628723145,0.2538532614707947,-0.2479509860277176,0.9937450885772705,0.6682700514793396,0.2562016546726227,-0.1628139764070511,0.9936199188232422,0.6429749131202698,0.25829482078552246,-0.14694668352603912,0.9945207834243774,0.6590337157249451,0.27231365442276,-0.22651100158691406,0.9883645176887512,0.6479232907295227,0.2732914686203003,-0.2218647450208664,0.9896791577339172,0.6961160898208618,0.31125369668006897,-0.11030478775501251,0.9980206489562988,0.6259580254554749,0.3202521502971649,-0.06767195463180542,0.9947064518928528,0.7126115560531616,0.38026517629623413,-0.08858974277973175,0.8372286558151245,0.6169219613075256,0.3939293324947357,-0.006989448331296444,0.16818943619728088,0.709804892539978,0.4252350628376007,-0.19205166399478912,0.7452446222305298,0.6124789714813232,0.4595319628715515,-0.073765829205513,0.21028397977352142,0.7098891139030457,0.4485843777656555,-0.2222335785627365,0.7382844090461731,0.6093347072601318,0.4752293825149536,-0.09207803010940552,0.23825369775295258,0.7057285308837891,0.4515402913093567,-0.24331745505332947,0.7399882078170776,0.6112461686134338,0.4769396185874939,-0.12504909932613373,0.25002321600914,0.7042673230171204,0.4351789057254791,-0.2033970057964325,0.702282190322876,0.6145244836807251,0.4719557464122772,-0.08878552168607712,0.26453569531440735,0.6835730671882629,0.46622997522354126,-0.018321948125958443,0.9983803033828735,0.6416909098625183,0.469096839427948,0.018343977630138397,0.997435450553894,0.6910365223884583,0.5757442116737366,-0.03464221581816673,0.8334081172943115,0.6417100429534912,0.5699377655982971,0.05433738976716995,0.27244850993156433,0.6889216303825378,0.5959062576293945,0.22901180386543274,0.738158106803894,0.6520043611526489,0.5357402563095093,0.35764724016189575,0.3833639323711395,0.6886121034622192,0.5933103561401367,0.25567400455474854,0.7466732859611511,0.6537798643112183,0.5268641710281372,0.3910515606403351,0.5252313613891602,0.6881344318389893,0.624660074710846,0.22604945302009583,0.7040001749992371,0.6520528793334961,0.5655864477157593,0.38737204670906067,0.46686169505119324
0.6512911915779114,0.26297324895858765,-0.2590441107749939,0.9905490279197693,0.6559432744979858,0.25208356976509094,-0.24960577487945557,0.9942569136619568,0.6590408682823181,0.25162872672080994,-0.24968159198760986,0.9949143528938293,0.6621118187904358,0.2513311803340912,-0.24976852536201477,0.995013415813446,0.6480053663253784,0.25324442982673645,-0.2443702518939972,0.9924970269203186,0.6457817554473877,0.2535160779953003,-0.24436895549297333,0.9927349090576172,0.6437795162200928,0.2538054585456848,-0.24441048502922058,0.9942581653594971,0.6679039597511292,0.2557007074356079,-0.1641887128353119,0.9940971732139587,0.6429725289344788,0.25826025009155273,-0.1411270648241043,0.9948055148124695,0.6585124135017395,0.27217376232147217,-0.22566595673561096,0.9894986748695374,0.64751136302948,0.2732890248298645,-0.21855850517749786,0.9906603097915649,0.6963536143302917,0.31144875288009644,-0.11117694526910782,0.9982010126113892,0.6259686350822449,0.320214182138443,-0.062071431428194046,0.9952164888381958,0.7119908332824707,0.3802003860473633,-0.11440427601337433,0.8349463939666748,0.6168813109397888,0.3932253122329712,0.00214431993663311,0.23781399428844452,0.7088050842285156,0.42962318658828735,-0.23831765353679657,0.7141213417053223,0.6108224391937256,0.4589557349681854,-0.0626097097992897,0.2694554924964905,0.7071938514709473,0.4507197141647339,-0.2684926390647888,0.7036749124526978,0.6081746816635132,0.47521257400512695,-0.07989107072353363,0.2886703908443451,0.7036474943161011,0.44948676228523254,-0.2866590619087219,0.7070772051811218,0.6099176406860352,0.47592559456825256,-0.10887851566076279,0.3012232780456543,0.7008984088897705,0.4409293234348297,-0.24833551049232483,0.6726336479187012,0.6127899885177612,0.47074538469314575,-0.07558902353048325,0.31384655833244324,0.6831412315368652,0.4647189974784851,-0.01813029870390892,0.9985190629959106,0.6412604451179504,0.46579673886299133,0.0181276835501194,0.9976470470428467,0.691182017326355,0.5737596750259399,-0.07390349358320236,0.8230563402175903,0.641261100769043,0.5698817372322083,-0.02124658226966858,0.31892910599708557,0.686539351940155,0.599238932132721,0.21599192917346954,0.6792904138565063,0.6492922306060791,0.5859875082969666,0.26415497064590454,0.35447001457214355,0.686226487159729,0.5974217653274536,0.24489018321037292,0.6828716993331909,0.6501309275627136,0.5838193893432617,0.29449158906936646,0.48329034447669983,0.6846232414245605,0.6307207345962524,0.21204045414924622,0.6486861109733582,0.6504673957824707,0.6122824549674988,0.27045926451683044,0.4331396520137787
0.6503382921218872,0.26148101687431335,-0.2590685784816742,0.9914679527282715,0.655044436454773,0.25045454502105713,-0.24953845143318176,0.9947776794433594,0.6581780910491943,0.25000566244125366,-0.2496134340763092,0.9953621625900269,0.6612006425857544,0.24978452920913696,-0.24969878792762756,0.9954506754875183,0.6466609239578247,0.2518938183784485,-0.2445702850818634,0.9931787252426147,0.6444145441055298,0.25229549407958984,-0.24456945061683655,0.9933834671974182,0.6424254179000854,0.2527453899383545,-0.24461081624031067,0.9947604537010193,0.6670895218849182,0.2541411817073822,-0.16436541080474854,0.9945606589317322,0.6417825222015381,0.25751224160194397,-0.14173053205013275,0.995173454284668,0.6575566530227661,0.27070072293281555,-0.22565427422523499,0.9905283451080322,0.6463480591773987,0.27204838395118713,-0.2187984734773636,0.9915600419044495,0.695614755153656,0.31070631742477417,-0.11116956174373627,0.9983662962913513,0.624879777431488,0.31989753246307373,-0.06610701978206635,0.9956781268119812,0.7101189494132996,0.37944620847702026,-0.11226464807987213,0.8304935097694397,0.6136795282363892,0.3925234079360962,-0.009857640601694584,0.3022715747356415,0.7063390016555786,0.431609183549881,-0.23285046219825745,0.6860923171043396,0.6078906059265137,0.4587894082069397,-0.07285527884960175,0.3211303949356079,0.7088190913200378,0.44614917039871216,-0.262228786945343,0.6736337542533875,0.6057690382003784,0.4752122759819031,-0.09074593335390091,0.33190107345581055,0.6986552476882935,0.44735968112945557,-0.2813977599143982,0.6786825060844421,0.6083765625953674,0.4756486713886261,-0.11657489836215973,0.3451784551143646,0.6981223821640015,0.44185584783554077,-0.2432425320148468,0.6468811631202698,0.6113584637641907,0.4703820049762726,-0.08463212102651596,0.35677963495254517,0.6828201413154602,0.46226584911346436,-0.016990724951028824,0.9986460208892822,0.6408262252807617,0.4630345404148102,0.016949279233813286,0.997833788394928,0.6911510825157166,0.5731168389320374,-0.06565652042627335,0.8220708966255188,0.6411848068237305,0.5694292783737183,-0.022623201832175255,0.36486202478408813,0.6863021850585938,0.6180180311203003,0.19498823583126068,0.6449769139289856,0.647946834564209,0.5814970135688782,0.26680073142051697,0.32917577028274536,0.6828683614730835,0.6274113059043884,0.2201910763978958,0.634636402130127,0.6491259336471558,0.5782763957977295,0.297563761472702,0.44705402851104736,0.6849026083946228,0.6538539528846741,0.17985381186008453,0.6137816309928894,0.647953450679779,0.607319176197052,0.2791537642478943,0.403583288192749
0.6484509706497192,0.2596910893917084,-0.2495882213115692,0.9922673106193542,0.6531575918197632,0.2487516850233078,-0.24063408374786377,0.9951985478401184,0.6563820838928223,0.24822776019573212,-0.24070897698402405,0.995713472366333,0.6594375371932983,0.24797342717647552,-0.24078814685344696,0.9957895874977112,0.6448997259140015,0.25056126713752747,-0.2350345104932785,0.9937348365783691,0.642897367477417,0.2510886788368225,-0.23504385352134705,0.993905246257782,0.6409016251564026,0.25166746973991394,-0.23509927093982697,0.9951569437980652,0.665624737739563,0.25239118933677673,-0.16131794452667236,0.9948610663414001,0.6409412026405334,0.2563520073890686,-0.13528886437416077,0.9953946471214294,0.6559612154960632,0.26867011189460754,-0.21847672760486603,0.9914399981498718,0.6448220014572144,0.2702183425426483,-0.21078261733055115,0.9923455119132996,0.6950942277908325,0.3104465901851654,-0.11045436561107635,0.9985072016716003,0.6236336827278137,0.319895476102829,-0.06539355218410492,0.9960910081863403,0.7092669606208801,0.37923115491867065,-0.12210209667682648,0.8171043395996094,0.6114783883094788,0.3925345838069916,-0.009568651206791401,0.360120564699173,0.7033103704452515,0.4237974286079407,-0.2553700804710388,0.6507052183151245,0.6052347421646118,0.45881450176239014,-0.07081011682748795,0.3677399456501007,0.7077072262763977,0.4319138824939728,-0.2872470021247864,0.6384839415550232,0.6036019921302795,0.4754844605922699,-0.08828054368495941,0.3717469871044159,0.6993633508682251,0.4273979961872101,-0.3042239844799042,0.6445920467376709,0.6068772077560425,0.47555986046791077,-0.11467673629522324,0.3855331838130951,0.6986626386642456,0.42439693212509155,-0.2652363181114197,0.6147525906562805,0.6097272038459778,0.47030818462371826,-0.08243876695632935,0.39574024081230164,0.6826845407485962,0.4623003602027893,-0.015931835398077965,0.9987532496452332,0.6400243043899536,0.46279197931289673,0.015891484916210175,0.997988224029541,0.6913184523582458,0.5727809071540833,-0.06421776115894318,0.805188000202179,0.6409364938735962,0.5691011548042297,-0.012626342475414276,0.3934919834136963,0.6870138645172119,0.619356095790863,0.1881842166185379,0.5972070097923279,0.6465941071510315,0.5815818905830383,0.2758640646934509,0.3014245927333832,0.6818459033966064,0.6321953535079956,0.2126619815826416,0.5840440988540649,0.6470082998275757,0.5785967707633972,0.30675390362739563,0.4099884331226349,0.6876276731491089,0.6523749828338623,0.17018333077430725,0.5678441524505615,0.6466520428657532,0.6063233017921448,0.2860930860042572,0.3705166280269623
0.6467777490615845,0.2593393325805664,-0.2506861984729767,0.9930076599121094,0.6510273218154907,0.24840296804904938,-0.24354496598243713,0.9956255555152893,0.6543530821800232,0.2478020191192627,-0.24361972510814667,0.9960817098617554,0.6576076745986938,0.2474411278963089,-0.24370865523815155,0.9961483478546143,0.6430129408836365,0.25032511353492737,-0.2360418140888214,0.9942928552627563,0.6409321427345276,0.2508905529975891,-0.23600809276103973,0.9944363832473755,0.6387647986412048,0.2514883875846863,-0.2360428273677826,0.9955688714981079,0.664249062538147,0.2514515817165375,-0.16900694370269775,0.9952542781829834,0.6392143368721008,0.2561262547969818,-0.13699956238269806,0.9957044720649719,0.6544368863105774,0.2680697441101074,-0.2228120118379593,0.9922736287117004,0.6434506177902222,0.2697652578353882,-0.21150489151477814,0.9930735230445862,0.6934072375297546,0.3102159798145294,-0.11909730732440948,0.9986396431922913,0.622687041759491,0.31989580392837524,-0.06862416863441467,0.9964689016342163,0.7058192491531372,0.37921303510665894,-0.13087160885334015,0.8040310740470886,0.6097904443740845,0.3922870457172394,-0.014643686823546886,0.4079718589782715,0.7008560299873352,0.43448492884635925,-0.24990041553974152,0.6157528758049011,0.6035915017127991,0.4593810737133026,-0.07521339505910873,0.40107256174087524,0.7003766298294067,0.4433736205101013,-0.2784380316734314,0.6036971807479858,0.6019073724746704,0.4767502546310425,-0.0910145491361618,0.398218035697937,0.6934827566146851,0.4378722012042999,-0.2956293821334839,0.6106578707695007,0.6048923134803772,0.4764287769794464,-0.11616847664117813,0.4129151999950409,0.6940091848373413,0.4410683512687683,-0.25934261083602905,0.5829951167106628,0.6076955199241638,0.47078150510787964,-0.08682151883840561,0.4230313301086426,0.681620717048645,0.46161478757858276,-0.014776703901588917,0.9988614320755005,0.6387505531311035,0.4620036780834198,0.014727030880749226,0.9981526732444763,0.691041111946106,0.5719611644744873,-0.06549934297800064,0.7987760305404663,0.640731930732727,0.5686942338943481,-0.014557150192558765,0.4270741939544678,0.6890228986740112,0.598199188709259,0.19697627425193787,0.5534433722496033,0.646785318851471,0.5483146905899048,0.27462321519851685,0.27594026923179626,0.6882067918777466,0.5983075499534607,0.22340190410614014,0.5378444194793701,0.6462720632553101,0.5669299960136414,0.3066607117652893,0.3762222230434418,0.6921283006668091,0.6259141564369202,0.1824350655078888,0.5258752703666687,0.6456801295280457,0.5842128396034241,0.3051823377609253,0.3404637575149536
0.6463669538497925,0.259416788816452,-0.25646644830703735,0.9936765432357788,0.6503210067749023,0.24851471185684204,-0.24912545084953308,0.9959991574287415,0.6535463929176331,0.2479066103696823,-0.24918334186077118,0.9964045882225037,0.6566835641860962,0.2475142627954483,-0.24923868477344513,0.9964568614959717,0.6425498127937317,0.2503770589828491,-0.2411787211894989,0.9947903752326965,0.640511155128479,0.2509250044822693,-0.2411908209323883,0.9949113726615906,0.6383294463157654,0.25150707364082336,-0.24124188721179962,0.9959366321563721,0.6630080938339233,0.2513386309146881,-0.17315137386322021,0.9955703020095825,0.6385977864265442,0.25615134835243225,-0.13959242403507233,0.9959859251976013,0.6538647413253784,0.26799848675727844,-0.2277633249759674,0.9930205941200256,0.6429950594902039,0.2697540819644928,-0.2167169153690338,0.9937288165092468,0.6927605271339417,0.3102134168148041,-0.12178917229175568,0.9987512230873108,0.6213705539703369,0.3199177384376526,-0.07079808413982391,0.9968128204345703,0.7037569880485535,0.37947899103164673,-0.14222076535224915,0.7952035069465637,0.6073847413063049,0.3923748731613159,-0.013659538701176643,0.4602900445461273,0.6978102326393127,0.4338589310646057,-0.2809085249900818,0.5908291339874268,0.5999791622161865,0.45964133739471436,-0.07501955330371857,0.4502396285533905,0.6968909502029419,0.44362881779670715,-0.3130611777305603,0.5792379975318909,0.5976778864860535,0.47689542174339294,-0.0911000669002533,0.4427107870578766,0.6906367540359497,0.43901532888412476,-0.3300110399723053,0.5871331095695496,0.6008192300796509,0.47650986909866333,-0.1170501559972763,0.4571288824081421,0.6898786425590515,0.4390732944011688,-0.29088500142097473,0.5606163740158081,0.6041845679283142,0.47106075286865234,-0.08682072907686234,0.4657268524169922,0.6812071204185486,0.4611503481864929,-0.01484708022326231,0.9989433288574219,0.638134241104126,0.46209296584129333,0.014798070304095745,0.9982861876487732,0.6899446249008179,0.5704451203346252,-0.06113998964428902,0.8008428812026978,0.640725314617157,0.5679460167884827,-0.006440992001444101,0.46722954511642456,0.6890062689781189,0.6342519521713257,0.18537351489067078,0.5444844365119934,0.6466819643974304,0.5878092646598816,0.2711995244026184,0.2659416198730469,0.6860300302505493,0.6346049904823303,0.20737981796264648,0.5134244561195374,0.6468038558959961,0.5904432535171509,0.2996658682823181,0.35538169741630554,0.6926957368850708,0.6534408330917358,0.151462122797966,0.5146914720535278,0.6454907059669495,0.6155821681022644,0.2662837505340576,0.32743996381759644
0.6453814506530762,0.2593038082122803,-0.259600967168808,0.9942814707756042,0.6494215726852417,0.24848224222660065,-0.25091344118118286,0.9963472485542297,0.6527143120765686,0.24790316820144653,-0.25097453594207764,0.9967087507247925,0.6558923125267029,0.24753421545028687,-0.25104162096977234,0.9967569708824158,0.6414617896080017,0.2502332627773285,-0.24453826248645782,0.9952407479286194,0.639135479927063,0.25074708461761475,-0.2445688545703888,0.9953402876853943,0.6367520689964294,0.2513135075569153,-0.24462278187274933,0.9962695837020874,0.6617292165756226,0.25139233469963074,-0.1735948920249939,0.9958974719047546,0.6364850401878357,0.2561081051826477,-0.14825335144996643,0.9962059855461121,0.6524463891983032,0.26797035336494446,-0.23043599724769592,0.9937002062797546,0.6418008208274841,0.26962071657180786,-0.22238783538341522,0.9943237900733948,0.6917869448661804,0.3107568621635437,-0.12464984506368637,0.9988609552383423,0.6196491718292236,0.32012829184532166,-0.08338945358991623,0.9971132874488831,0.7017561793327332,0.38239437341690063,-0.12441492080688477,0.7962051630020142,0.6055368185043335,0.3923695981502533,-0.03405898064374924,0.5017682909965515,0.6991062760353088,0.44270312786102295,-0.19728049635887146,0.573496401309967,0.5979628562927246,0.45978251099586487,-0.09673263877630234,0.4782971739768982,0.6986016035079956,0.45867297053337097,-0.22015973925590515,0.5574477910995483,0.5952407121658325,0.47706517577171326,-0.1145171970129013,0.46398937702178955,0.6929268836975098,0.4567010700702667,-0.2399888038635254,0.5664565563201904,0.5976688861846924,0.47671911120414734,-0.1410817950963974,0.4792197644710541,0.6919647455215454,0.4526897072792053,-0.20675233006477356,0.5421975255012512,0.6012364625930786,0.471270889043808,-0.10921497642993927,0.4881623387336731,0.6802413463592529,0.46083933115005493,-0.012058469466865063,0.9990350604057312,0.6370997428894043,0.46220862865448,0.011983595788478851,0.9984183311462402,0.688745379447937,0.5690524578094482,-0.0502096526324749,0.8053765296936035,0.6403547525405884,0.5677725076675415,-0.005204175598919392,0.49792078137397766,0.6882304549217224,0.6247521638870239,0.19061186909675598,0.530836820602417,0.646802544593811,0.5752877593040466,0.286798357963562,0.24688856303691864,0.6889114379882812,0.6306007504463196,0.21547487378120422,0.4864485263824463,0.6471453905105591,0.5670093894004822,0.31625524163246155,0.32900187373161316,0.6942989826202393,0.6481769680976868,0.15627560019493103,0.5019941329956055,0.6457957625389099,0.5792839527130127,0.28956690430641174,0.3062095046043396
0.6440669298171997,0.25931236147880554,-0.2629733979701996,0.994814395904541,0.6481338739395142,0.24852661788463593,-0.25418752431869507,0.9966360926628113,0.6513363718986511,0.24795393645763397,-0.2542550265789032,0.996955394744873,0.6544982194900513,0.24758492410182953,-0.25433701276779175,0.9970019459724426,0.6402527093887329,0.25023120641708374,-0.24858279526233673,0.9956140518188477,0.6377979516983032,0.25070321559906006,-0.24861383438110352,0.995694100856781,0.635444700717926,0.25124233961105347,-0.248671293258667,0.9965425729751587,0.6603406667709351,0.25129029154777527,-0.17756658792495728,0.996147632598877,0.6352733373641968,0.2558158040046692,-0.15404611825942993,0.9963452816009521,0.6508923768997192,0.2679916322231293,-0.2334662228822708,0.9943050742149353,0.6405423879623413,0.269552618265152,-0.2263428419828415,0.9948513507843018,0.6903786659240723,0.31068870425224304,-0.1300864964723587,0.9989595413208008,0.6169009804725647,0.3203693926334381,-0.08599288761615753,0.9973815083503723,0.7010299563407898,0.3831293284893036,-0.11881272494792938,0.7990474104881287,0.6022732257843018,0.3926059901714325,-0.038000740110874176,0.5395790934562683,0.6994373202323914,0.44641098380088806,-0.18787957727909088,0.5597514510154724,0.5960590243339539,0.46006879210472107,-0.1020883098244667,0.5041860342025757,0.6992649435997009,0.4639185965061188,-0.21138401329517365,0.5393750071525574,0.593669056892395,0.4772425591945648,-0.11962133646011353,0.4834783971309662,0.693817675113678,0.4620983898639679,-0.23108863830566406,0.5494791865348816,0.5967242121696472,0.4768001139163971,-0.1465110331773758,0.49945932626724243,0.6928815841674805,0.4587482810020447,-0.19720147550106049,0.5273259282112122,0.6003020405769348,0.4713551104068756,-0.11453279107809067,0.5086106061935425,0.6789761781692505,0.4608842134475708,-0.012459021992981434,0.9991139769554138,0.6355842351913452,0.46229809522628784,0.012392302975058556,0.9985328316688538,0.6866267919540405,0.5691414475440979,-0.05377525836229324,0.8061314225196838,0.6401256918907166,0.5673297047615051,-0.011162316426634789,0.5231471061706543,0.6863889694213867,0.6174250841140747,0.20358531177043915,0.5089544057846069,0.6456705927848816,0.5705468654632568,0.28034356236457825,0.23035311698913574,0.6878686547279358,0.6194983124732971,0.23072285950183868,0.45731499791145325,0.6462765336036682,0.5645502209663391,0.31165358424186707,0.30641403794288635,0.6904967427253723,0.6463218927383423,0.19873806834220886,0.48096734285354614,0.6458234190940857,0.5765151381492615,0.3000503480434418,0.2874193489551544
0.6431566476821899,0.2595619261264801,-0.2690630853176117,0.9952924847602844,0.6472170352935791,0.24878475069999695,-0.2587714195251465,0.9969170093536377,0.6504009366035461,0.2482556700706482,-0.25883617997169495,0.9971933364868164,0.653545081615448,0.24794740974903107,-0.2589171826839447,0.9972327351570129,0.6393802762031555,0.2503267228603363,-0.2538827955722809,0.995985746383667,0.6368316411972046,0.250756174325943,-0.25392064452171326,0.9960513114929199,0.6344212889671326,0.2512701451778412,-0.25397247076034546,0.9968258738517761,0.6593105792999268,0.25131553411483765,-0.17742705345153809,0.9963817596435547,0.6338562369346619,0.2558169364929199,-0.15496079623699188,0.9965595602989197,0.6496584415435791,0.26827964186668396,-0.23744304478168488,0.9948472380638123,0.6395035982131958,0.2696602940559387,-0.23090457916259766,0.9953319430351257,0.6886807084083557,0.3107125163078308,-0.13023333251476288,0.9990314841270447,0.6149669885635376,0.3205433487892151,-0.08650686591863632,0.9976263046264648,0.6998725533485413,0.3829895853996277,-0.12823599576950073,0.7825782299041748,0.6010298728942871,0.3926439881324768,-0.04139448329806328,0.5745817422866821,0.6948410272598267,0.445172518491745,-0.2205759584903717,0.5243368744850159,0.5940991640090942,0.46027007699012756,-0.10936275869607925,0.525040328502655,0.6939339637756348,0.4615507423877716,-0.24438337981700897,0.5048659443855286,0.5906978845596313,0.4776749610900879,-0.1268768161535263,0.4980941116809845,0.6886445879936218,0.4598032832145691,-0.26048171520233154,0.5151972770690918,0.592780351638794,0.47716763615608215,-0.15316776931285858,0.5150622129440308,0.6877948045730591,0.45436805486679077,-0.2291828691959381,0.49487724900245667,0.5971280336380005,0.47147372364997864,-0.12152007967233658,0.5246436595916748,0.678254246711731,0.4609564542770386,-0.012669302523136139,0.9991906881332397,0.6354302763938904,0.4623623490333557,0.012621807865798473,0.9986516237258911,0.685914158821106,0.5681800842285156,-0.053622882813215256,0.8129509091377258,0.6399350762367249,0.5653656721115112,-0.005079967901110649,0.5506154298782349,0.6875692009925842,0.5915383100509644,0.22485046088695526,0.4836110770702362,0.6470051407814026,0.5394160747528076,0.28629356622695923,0.2129170000553131,0.6897003650665283,0.5865635275840759,0.2546358108520508,0.4277658462524414,0.6491939425468445,0.5280095338821411,0.3145786225795746,0.2835731506347656,0.6916942596435547,0.6235595941543579,0.24589064717292786,0.45803502202033997,0.6472800374031067,0.5593920946121216,0.33330491185188293,0.2680220603942871
0.6426213979721069,0.2595483362674713,-0.29742684960365295,0.9957407116889954,0.6467801332473755,0.24880048632621765,-0.28507545590400696,0.9971929788589478,0.6500236988067627,0.24828331172466278,-0.2851342558860779,0.9974376559257507,0.6531055569648743,0.24798230826854706,-0.2852173447608948,0.9974729418754578,0.6385416388511658,0.25030335783958435,-0.28228023648262024,0.99634850025177,0.6358583569526672,0.2507179379463196,-0.2823067605495453,0.9964032173156738,0.6333456635475159,0.2512241005897522,-0.2823481261730194,0.9971032738685608,0.6586375832557678,0.2513790428638458,-0.1952793151140213,0.9966623187065125,0.6323734521865845,0.2558148503303528,-0.18182289600372314,0.9967905282974243,0.6491578221321106,0.26832085847854614,-0.2627759277820587,0.9953442811965942,0.6386121511459351,0.2696925699710846,-0.2589294910430908,0.9957716464996338,0.6885172128677368,0.312297523021698,-0.1408289670944214,0.9991052746772766,0.6133975982666016,0.3217240273952484,-0.11238175630569458,0.9978368878364563,0.7006717920303345,0.3836059868335724,-0.1241774931550026,0.7802455425262451,0.5998513102531433,0.3947009742259979,-0.064501091837883,0.6029578447341919,0.6955395936965942,0.4454168677330017,-0.2063709795475006,0.5044491291046143,0.5924269556999207,0.46058008074760437,-0.1324080228805542,0.5357854962348938,0.6957210898399353,0.46152210235595703,-0.22836026549339294,0.48319533467292786,0.5888875722885132,0.47788095474243164,-0.1511172354221344,0.5033785700798035,0.689750075340271,0.4595927596092224,-0.2487073391675949,0.49487560987472534,0.5903136730194092,0.4773928225040436,-0.17788448929786682,0.5219821929931641,0.6894906163215637,0.45486292243003845,-0.21600107848644257,0.4759516417980194,0.5950900316238403,0.47161567211151123,-0.1449299156665802,0.5324141979217529,0.6776476502418518,0.4610167145729065,-0.011189642362296581,0.9992561936378479,0.6345596313476562,0.46243271231651306,0.01110272016376257,0.9987552165985107,0.6851775050163269,0.5670067667961121,-0.03805886581540108,0.8180661201477051,0.6399127244949341,0.5646262764930725,-0.005529602989554405,0.579809308052063,0.6875362396240234,0.5703160762786865,0.25632405281066895,0.4584839642047882,0.6470576524734497,0.5373916029930115,0.3005637228488922,0.19934476912021637,0.6895915269851685,0.5642814636230469,0.2871282398700714,0.399056077003479,0.6493077874183655,0.5295943021774292,0.3348713219165802,0.26431137323379517,0.6831432580947876,0.5865997672080994,0.2781364619731903,0.43597930669784546,0.6473047137260437,0.5576890707015991,0.3481767773628235,0.25309935212135315
